"","QRICH1","SLC1A4","ABCA7","ATAD3A","SLC35A4","AGR2","GCN1","SLC3A2","DELE1","SLC7A11","ATF4","HERC5","SLC7A5","ARIH1","NARS1","RPAP2","APAF1","BATF2","BBC3","EIF2S1","BCL2","BATF3","BIRC2","BOK","OMA1","BIRC3","EIF2AK1","BIRC5","IMPACT","ATG3","NFE2","ATG5","NFE2L3","ATG7","CREBZF","GABARAP","EIF2AK4","GABARAPL2","CEBPE","NBR1","EIF2AK3","FOSL1","SQSTM1","FOS","ASNS","CREB3","BECN1","NFE2L2","EIF2AK2","JUN","MAP3K20","BATF","MAF","CEBPD","MAP1LC3A","LIG4","SLC38A2","DDB1","IRGM","CEBPG","DDB2","CEBPB","DDIT4","JUNB","ATF6","TMED2","HSPA5","CEBPA","NCK1","DDIT3","PIK3CA","MAFB","AKT1","IBTK","NCK2","MTOR","ACTG1","EIF2B1","EIF2S3","PPP1CA","RPL7","PTPN1","SESN2","WARS1","BCL2L11","PTPN2","ERN1","ERO1A","PPP1R15A","PPP1R15B","TRIB3","XBP1","TMEM33","ERCC1","ERCC2","ERCC3","GADD45A","BNIP3L","ATF3","ATF5","CBX4","EGLN2","EGLN3","LMO4","NFKB1","TFE3","TFEB","TXNIP","BIRC7","NAIP","NUPR1","PMAIP1","SIAH1","SIAH2","TNFRSF10B","XIAP","ATG10","ATG12","ATG16L1","GDF15"
"ATF6",0.0729165077072995,0.470796926978275,0.289338325143038,-0.000909971429472721,0.52641121286083,-0.0760192558542664,0.198583584957666,0.290018910676162,0.104705551874946,0.588143214841709,0.0298140993318406,-0.0586584981194806,0.354553069973488,0.357801121038261,0.586729609020536,-0.209476976623654,-0.293842746425503,0.00175989731169416,-0.17904120314458,0.311890171218371,-0.200414268248404,-0.316098848334104,0.402396469920257,-0.229766138426779,0.196763336200498,0.172234775250519,0.424744361787042,-0.0883856716860695,0.245255345334514,0.127944956936085,-0.0121169204607526,0.416233441993221,-0.355244903109939,-0.114276300746817,-0.386613686470036,-0.113284578395727,0.278575311177263,0.323685948052622,-0.218953642955564,0.0265322108526424,0.266812192161787,-0.00309611274136681,-0.0466441309729308,0.0407053077785102,0.423878357572563,0.203774204568407,0.20573183039081,0.35322745857222,0.0905715495783116,-0.0978454627013557,-0.212219256967382,0.105868404158198,-0.390293026022764,-0.00181472398960489,0.128218201045793,0.614561740386087,0.28530977814276,0.136307695314104,-0.177931145638697,0.235518587950978,0.30581406100765,-0.259424657856706,0.180247111162308,-0.0557270042723372,1,0.475268781607913,0.145531946215466,-0.108202704512863,0.287208602312517,-0.140632074193666,0.550741734228483,-0.23711625258649,0.187559482762841,0.347326372453975,-0.131414298381162,0.543182053008877,-0.122641448478822,0.248428492341383,0.167348382232184,0.0976924893735571,-0.0797664318542151,0.450226992025944,0.293080094926052,0.379156579472101,-0.324143053558681,-0.0286058694570524,-0.0403180355510906,-0.0194029968029052,-0.238266071938227,-0.00678425340182563,0.185529620377694,0.195941328089927,0.42410583580347,-0.131095937340708,-0.0838330084785325,0.278165633734898,0.245180519436548,-0.151582208125419,-0.165867672705461,-0.12283424998918,0.142639349037035,-0.364046199724007,-0.332754320252671,-0.175758104047857,-0.236645587370821,-0.0147857146990456,-0.204226225909958,0.359440612218333,-0.23676677092691,-0.105696986046161,0.297753807683553,0.014148906862631,-0.333197670428274,-0.000283274262721791,0.446140624409963,0.02945693671016,-0.0719478443444936,0.315865263278498,0.306775916309115,0.140464476238717
"TMED2",0.427002065851506,0.409227150102416,-0.0999705101484932,0.241293980476018,0.119808992060832,0.00642596702001886,0.234679814260176,0.515265390917507,0.135157009740073,0.444178066753603,0.277849919740675,0.0535982507480792,0.372778698952679,0.266444213744392,0.335188923993943,-0.449686125085552,-0.178605294961423,0.100250942891563,-0.178857656864344,0.553604018162173,-0.0620439813113687,0.0232802438586666,0.544931107008085,-0.215447926569492,0.180980858925083,0.245221236013235,0.72400528187806,0.214996560846676,0.118700870915605,0.511082935507481,-0.0289841994065217,0.483826939395399,-0.128777747578316,0.0720454807208746,-0.505069539371584,0.172688861204659,0.127573137091891,0.179952634466681,-0.105276261500695,-0.0737158577425303,0.15649052498052,0.262760278638981,0.197410764957716,-0.377144839242296,0.325871373338187,0.00827869045525076,0.262001278841812,0.425729410508327,0.391355620970972,-0.487647672505618,-0.177454963483727,0.071841671743667,-0.182838751505917,-0.359643756079853,0.0371894317860611,0.153722060223401,0.0586467333039482,0.385722954731327,-0.257452201144153,0.289307802490431,-0.0555437638489802,-0.100735394817296,-0.306171876376145,-0.357439234767054,0.475268781607913,1,0.512099689587166,-0.22910650715591,0.430451831227912,-0.0220743700249916,0.283457121689879,-0.244806705469999,0.160493136550793,0.646155707647442,-0.00909915259755602,0.342660176388423,0.130825823150868,0.18732267469394,0.500026182604529,0.344109579212726,0.192261154562677,0.166036578395175,0.129467215287867,0.562820771732508,-0.190054226257734,0.0629706452163623,-0.0214223332018354,0.157161207026499,-0.0702293331317802,-0.223677911088329,0.271094021912597,0.474804471030496,0.627893036423514,-0.0263423233739519,0.238011143331176,0.258981554029536,0.242241279642543,-0.107323345366958,-0.135477289582615,0.0626457717259494,0.0354970418227095,-0.113965868302361,-0.404445403639688,0.105625595769058,0.0244547601289113,0.335176300327496,-0.301401230759275,0.202219334436546,-0.199243850563994,-0.262702799712762,0.0556808881175717,0.130209796318794,0.0173141573957063,0.044329030914936,0.329782357781423,0.295368108477896,-0.324163585357601,0.423915146007381,0.0508937406884448,0.181536462964544
"HSPA5",0.101776762808728,0.324740864722151,-0.1472026786702,0.267687358144405,-0.308065617812244,0.0454730487666954,0.00430264112378445,0.695858052749528,0.288032670159387,0.306817998228309,0.6301864239059,0.390116041610226,0.225337584579723,0.0806898639822874,-0.0392968874661147,-0.308512084336346,-0.320650145898971,0.016133118947733,0.271520283622631,0.0249451291444937,0.354871776103642,0.201741707987784,0.000110545278193483,-0.0686612572037854,0.0714609910478085,0.2115283818704,0.145893994146628,0.0335213816566541,-0.122574317481748,0.389996568613524,0.0155336147503412,0.0695644896978962,0.211343645107806,-0.0279018098741446,-0.128957964677075,0.214898053348826,-0.221459309575565,-0.304414997491435,0.0882432949739012,-0.292204722872565,0.219880851405948,0.274511233904345,0.352443637591023,-0.376508355650306,0.122204639319205,0.0611007912133992,-0.122070270001663,0.546193699562217,0.206305380690093,-0.322723667342721,0.114272645083279,0.0102503308525835,-0.0230499652618588,-0.409070276806299,-0.241090179798708,-0.287088620397767,-0.148305477413725,0.0846651586063104,0.00229808781149453,0.502674221997726,0.0544026553906608,0.19242583495058,-0.287231510966494,-0.262389969711239,0.145531946215466,0.512099689587166,1,-0.0682581786202447,0.356642817982131,0.494055709943047,-0.30237604768827,0.00637584414908601,-0.11919850309457,0.494862868590221,0.163312134182351,0.0666896152612391,0.18954040449639,-0.283519421942058,0.222007884625634,-0.0447587630364596,0.111414200706873,-0.261933981146702,0.290079673570639,0.349649729000116,0.198274282465376,0.19444378504873,0.462197105119702,0.131240054080699,0.367315342040992,0.0698382164457125,0.646285896966026,0.753431198050323,0.460108315653792,0.0528688371543955,0.326634746288975,0.104085426174161,0.495802571171921,-0.169678234737301,0.261412030274845,0.255647072220798,0.442260303401645,0.141430314627422,-0.264899449553231,0.242452456572861,-0.180397146043373,0.29053354490789,-0.137202002775081,-0.26246125827195,0.141919953649898,-0.144845451228668,0.138760538088062,0.453745785714022,0.352852455322948,0.377394669319023,0.488973263104857,0.411199413947099,-0.0353112696246484,0.0215192073184668,0.105729385704377,0.54791874283278
"CEBPA",0.109969178415817,-0.153560364800297,0.191307437663002,-0.195767040522499,0.0264584001017152,0.0602369006272016,-0.0848757931733107,-0.153364362490487,-0.062762794147961,-0.207162361091606,-0.186599740576995,0.164644300161131,-0.339382527365363,-0.0238316752956565,-0.154412060070394,0.134170097666492,-0.166854400644409,0.233532131102304,0.169857463415657,-0.254536649608004,0.203373475420477,-0.0296283526272763,-0.21982705681957,-0.346542564992094,0.115861590686113,-0.0661297636951825,-0.152502943037893,-0.134352248295995,-0.206791057726993,-0.11341218129807,0.0336800832135996,-0.13312107421569,0.0977931078973624,-0.0610254825256362,0.0854677260862769,0.0491466735150956,-0.191760680022446,-0.0546999477731833,0.0375306545859369,0.0878610473264379,0.183748149544226,-0.0883419124528133,0.0883676770391726,0.23637334680165,-0.222609135776938,-0.132975052011035,-0.187466319341461,0.00446084417851544,-0.0105256380123868,0.236231866687987,0.101836757322718,0.0557937610408359,0.237069072155079,0.0937748051170184,-0.302989421889807,-0.0986823932825473,-0.156298275433882,-0.141531125772176,0.0825977889989576,-0.0757500853604292,-0.0475774195601579,0.230270784831448,-0.16393799211213,0.33499119360539,-0.108202704512863,-0.22910650715591,-0.0682581786202447,1,0.12288661573935,0.0320744608821835,-0.156375096959238,0.395587023655787,-0.14706778489297,-0.370603951890412,0.0847196224122072,-0.176193341420331,-0.382194584317146,-0.194589982954455,-0.120585465901224,-0.153300301317658,-0.110432644003633,-0.140987754710363,-0.0722507892835635,-0.177817092455792,0.356859540139112,0.0667790161893591,0.0368184279664217,-0.0771237181397508,0.199173854498196,0.30278402091362,-0.0938001471269127,-0.0769391078928263,-0.107343763310228,0.0199410012941625,-0.45097516357811,-0.15012019482989,-0.00355247409008991,0.107827556257276,0.0812645492656046,-0.00833370196340245,-0.038669748002485,0.114090932829196,0.144084612601361,-0.0539069170753175,0.3131057909664,-0.111363199033018,0.161009747445447,0.0353671076247863,0.098342925360368,0.0304356427081618,-0.0765876654595255,0.000360588810357353,0.106049120121759,-0.102300034708167,-0.100098910115001,-0.0530683927403091,-0.0154481603105933,0.00978524983731131,-0.260425886806527,0.0463429233395607
"NCK1",0.314450940563189,0.0137107208863219,-0.0074365310740592,-0.127777949766291,-0.110290127861226,0.0104106546238159,-0.241169160909842,0.50855191837276,0.205004243949806,0.0893640781643139,0.276386923908499,0.275962564287511,0.0689970441838586,0.203965682251032,-0.162190850614336,-0.434865508584089,-0.564193806841131,0.317035071958091,0.355602556144454,0.138819963600801,0.418088721221868,-0.219024065454403,0.0462032905168033,-0.290118568839925,0.234216825350306,0.287772276868207,0.259930880930914,-0.176641933064349,-0.271228105949901,0.456979240068044,0.0364549922389947,0.183304043007596,-0.0310282017336621,-0.118193884427743,-0.0476767289099724,0.508021546177635,-0.197341226583646,0.155583331080798,-0.038544758187915,0.271784408925083,0.250328006085779,-0.119048888534041,0.416492168181215,-0.322498246049173,0.0681515480061457,-0.212137089546089,0.0566696811097565,0.579486259909071,0.332296953407693,-0.0867190247763814,-0.136981828236878,-0.0597988693246723,0.21366610582066,-0.0866286226520549,-0.0931460068152948,-0.11439775785119,-0.245602818603409,0.0112492136448272,-0.0375507546247345,0.224503395366479,0.21697615835656,0.447299274442839,-0.297195331474063,-0.150334922527777,0.287208602312517,0.430451831227912,0.356642817982131,0.12288661573935,1,0.474668464814937,-0.0112904379265563,0.199504017624964,-0.155785040024973,0.117238972606763,0.0547842956010167,-0.0372108311269657,-0.11065472243973,-0.17032940807442,0.331976852377878,-0.183444842675168,0.379487231011413,-0.244928005646333,0.0553177743019098,0.202964610691615,0.359658866374623,0.174664334971112,0.286704634905023,0.114635465672387,0.439607081324824,-0.0703317801437258,0.426348598469873,0.422563891380764,0.504291165004854,0.117730314084926,0.0526021833621883,0.183440436022188,0.446074058170225,0.17874570921718,-0.0635096535814942,-0.0597157020753599,0.253167539077665,0.18868997357336,-0.218371633915161,0.00175690378659688,0.199400615154331,0.290527902280089,0.151605502158715,0.169114821111306,-0.0827659054495134,-0.255978680491195,0.393963927902598,0.0936961832699889,0.402808642553396,0.241561371562951,0.353343349429634,0.265177664198811,-0.204465078963142,0.468989342337701,-0.0312084969742212,0.46748523249231
"DDIT3",-0.116278283886574,-0.0118614188703733,-0.0761584325258867,-0.208760599253719,-0.605743674082011,0.093964583754996,-0.457216436716073,0.540792992373991,0.204012755933827,-0.170132870043741,0.459823412897409,0.316930852595833,0.0329369704719025,0.0286914340458904,-0.468451197209304,-0.22059389979392,-0.524267551195132,-0.0410173652152022,0.710355977325993,-0.238772244123351,0.593681636635921,-0.114456176518464,-0.313600404034187,0.0398791829786074,0.095487723226515,0.117376445081614,-0.122370961798562,-0.418453137327198,-0.438635471155079,0.289141819560332,-0.0710450185327056,-0.162456894566469,0.15196382792023,-0.272527343594033,0.288141655612469,0.556887989258415,-0.4988601827204,0.0472815159159992,0.058491498664868,0.31344549769964,0.159796433406034,-0.258706887361175,0.479461288860426,-0.403548945889589,-0.052466700466882,-0.0495936191707965,-0.0901349813040622,0.563454815752863,-0.0164841345493662,0.191426005985242,0.123547209444495,-0.0853343191944826,0.331405285722892,-0.0763596583586089,0.113828815730489,-0.451553655820761,-0.322373918686262,-0.176390047677507,0.159714902922291,0.262270517991179,0.291930288976426,0.687310561320006,-0.0797212855347751,-0.152431233054534,-0.140632074193666,-0.0220743700249916,0.494055709943047,0.0320744608821835,0.474668464814937,1,-0.364756265892111,0.211355923103852,-0.322396943202775,-0.0328566922123829,0.173482703506525,-0.328446485129711,0.152270104430318,-0.473353749092606,0.100110020861911,-0.595498038597096,0.267544515485357,-0.525100529747193,0.0998010968372669,-0.0740392266089736,0.540849416830032,0.132194101320452,0.767654170436438,0.133841275613797,0.780100970640378,0.0521939628806602,0.655441195206725,0.481187817284658,0.196238480744473,0.0810838588306288,0.296062349549842,0.0122306460713701,0.598861007129794,0.276323564515348,0.3171275514275,0.214207623832165,0.607628735894817,0.38557486620186,0.128501188033555,0.361239360031533,-0.175209871784447,0.350833527990189,0.435273859101199,-0.307348863477482,0.227400308378612,-0.274541116094021,0.51178098907992,0.0199521336589734,0.59960348955561,0.632173125067654,0.388476953984719,0.498248463980604,-0.0278894963946319,0.178174566942547,0.0604936019381343,0.793660754564134
"PIK3CA",0.024804131182683,0.192564515123851,0.204794239425063,-0.304031330894796,0.457050588569117,-0.113872915315013,0.0358736291248339,-0.219145908411588,0.0183066386130251,0.223525104236015,-0.251571919809171,-0.20840615141747,0.091969780947713,0.275574135934685,0.502513049676036,0.082444964535764,0.0687853984620018,0.0176417962648763,-0.327906677799914,0.148414149049496,-0.411765487014051,-0.257492833662826,0.496897106789927,-0.0835076332378917,0.245798737804085,-0.0101516861790125,0.422604908851297,-0.172962626481233,0.38819462072165,-0.232095668445458,-0.0847159054504029,0.274648339046839,-0.403071168557551,-0.150165121920243,-0.156560112201366,-0.109353149284567,0.222874796094971,0.511389378858687,-0.246948349525772,0.145807379810124,0.25421777725801,-0.175465391810048,-0.137970928485188,0.277603841737725,0.154702957169017,-0.0288873904164433,0.159963817473463,0.0353986679484193,0.124394842163114,0.117971352750087,-0.116063585608976,0.107734949136596,-0.201738176259429,0.073940046529898,0.138626554666023,0.667796262183929,0.332757656887944,0.200669038945372,-0.146551697200349,0.00223756069604019,0.078696228749766,-0.441421375192268,0.174713186396542,0.101357161403006,0.550741734228483,0.283457121689879,-0.30237604768827,-0.156375096959238,-0.0112904379265563,-0.364756265892111,1,-0.233910126394388,-0.0165598853715386,0.245616566245218,-0.051904430303974,0.24805682844258,-0.203932670977689,0.260461320557477,0.0417612992644258,0.0608966116761888,-0.104235756798506,0.378554918944231,0.0959762117987782,0.242902043553488,-0.312974263412855,-0.273643686712417,-0.198227081807367,0.136037971830288,-0.496309275719804,-0.0949362596849974,-0.1685292803232,-0.176940964110877,-0.0585116679926081,-0.357925359113833,-0.244153180775102,0.115922318816426,-0.202883699702564,0.109308767742139,-0.142963570978837,-0.116334839111085,-0.279555169663701,-0.446216017364316,-0.0237085186315865,-0.0598175356972838,-0.0622468836182456,-0.205221044170799,-0.292712468208961,0.466842824238276,-0.27483306294438,0.166380670041853,-0.0112112959105549,-0.262620892215271,-0.345293229313177,-0.128893284406957,0.0308976868884938,-0.0815624978093791,-0.109104663414549,0.326386539573992,0.154512722249142,-0.247336548936805
"MAFB",-0.0152404861522305,-0.331332691521971,-0.232069434371707,-0.30069316144837,-0.0746995104850533,0.162504271919759,-0.446214629950932,-0.207033186665264,0.190199869853539,-0.530972027765304,-0.111568936852199,0.182426003288915,-0.536301167420416,-0.279228406673347,-0.483199789804635,0.136164369116854,-0.257561483843665,0.214189606289213,0.276935556777226,-0.526983136521807,0.519377093242476,-0.182793793952992,-0.319389017206522,-0.0799843277355487,0.0674390839533775,0.0859726135374699,-0.214926140449342,-0.279155230603197,-0.249077767420546,-0.271119320987074,0.0727928837977983,-0.421345839532138,-0.0450518584614256,-0.264236150536276,0.227881979955147,0.359859154010355,-0.651112634185085,-0.093424644715697,0.137784631591219,-0.117484726321556,0.462762564390858,-0.0895547399528893,0.193893001356748,0.322208787909061,-0.482676076086633,-0.593283285478622,-0.605660002967829,-0.021470417704013,0.0598233435441834,0.471743062364865,0.097576899213294,-0.232989792817235,0.649458147111268,0.161050965363839,-0.448767116391684,-0.30136362278931,-0.30839760697919,-0.312726580005102,0.272297596493666,-0.0468581366530645,-0.0457207844445219,0.415013064498966,-0.186752119391913,0.575958370097222,-0.23711625258649,-0.244806705469999,0.00637584414908601,0.395587023655787,0.199504017624964,0.211355923103852,-0.233910126394388,1,-0.358294127608857,-0.427033989776376,0.295095555233962,-0.514260014289847,-0.377256158719845,-0.418947405910811,-0.16029537083344,-0.384936299391216,0.0806842284460194,-0.607891304999723,-0.161741098385822,-0.246541407680829,0.571061994512768,-0.0351945880094705,0.126128752209138,0.358467512901005,0.321178356083971,0.117683544590005,0.0479143201507025,0.0018581453022506,-0.268426257192345,0.207448037157885,-0.313119141190985,-0.164661450892295,-0.074559924071807,0.473640647584111,0.0938093176002592,0.0915164666915432,-0.104036296248976,0.0926724893476252,0.421523649494519,0.160826253180195,0.368005798835957,-0.286989323662368,0.0356924247323445,-0.125325863370713,0.214755376492892,0.305865806984519,-0.0310406403505934,-0.136826821485343,0.410037789904587,0.111462348846886,-0.260121169168101,-0.035155767466932,0.0114678342203745,-0.166097669842375,-0.402008435718316,-0.0206836510028837
"AKT1",0.19660715764326,0.344598194685456,0.0524579182961693,0.641754109970872,0.354612134481505,-0.0769990552155789,0.700898325276752,0.0333659806798627,-0.248251802680332,0.239822011493674,-0.124903283105631,-0.43659029534324,0.202781606198429,-0.160517899120372,0.199736905379748,-0.467749971476116,0.296173675944451,-0.368912459778782,-0.427793103369832,0.647168644523412,-0.389863246220604,0.0694894684533296,0.178661611047793,0.0677376812759677,-0.0969596914076049,0.142848552043319,0.160352359951952,0.647707545996113,-0.0839188108981593,0.366480562815133,0.0300779912705252,0.368602726340585,-0.0173678297145741,0.361682781716796,-0.207287378755855,-0.516766263467883,0.566748953254149,-0.161272305215283,-0.141263926326846,0.0113082677877096,-0.505028627576369,0.202049448560904,-0.518061483124451,-0.224173651957706,0.385714731045903,0.626600881435204,0.451636210112931,-0.268345839402071,-0.292880871073658,-0.385883041544396,-0.0396734177977794,0.101758250654635,-0.600993240614354,0.197888721704457,0.337798195564594,0.0302563887044456,0.420351416809026,0.0772665609062171,-0.415194354912743,-0.126215161702277,-0.0812907134422098,-0.194322181777141,0.263829077439729,-0.341694653305601,0.187559482762841,0.160493136550793,-0.11919850309457,-0.14706778489297,-0.155785040024973,-0.322396943202775,-0.0165598853715386,-0.358294127608857,1,0.148672699261962,-0.22064222909357,0.519563841028588,0.437665529858294,0.690049050533462,0.109886207129428,0.545989767290811,-0.0330508600207906,0.603138366286514,-0.256727301386608,-0.0488862844590039,-0.650165846022493,0.403797960385036,-0.384297052352994,-0.364748541142852,-0.156591370780778,-0.010175911661948,-0.317575900536103,-0.0630938453843075,0.264744386877162,0.297234971726903,0.328592166572364,0.102717432422064,0.10836699605619,-0.390010460370281,-0.264833790138546,-0.170423384959214,0.146577711373256,0.0766659183279407,-0.329825045115082,-0.282016388823207,-0.048421734696907,0.40674705760994,0.175504807605293,0.0769197877597825,-0.194934510690582,-0.542410441267288,-0.00559662643603891,0.0816836111630938,-0.501911016826436,-0.080230915283197,-0.13208262182984,-0.353666994271957,-0.254793805266537,-0.116219770882723,0.327561800600428,-0.157505968137462
"IBTK",0.214797985534805,0.364813898466048,-0.131362099745193,0.347418322180347,-0.00155234821490278,-0.127711576420704,0.3258776294307,0.429575957314286,0.0999899040062295,0.562959057320212,0.499880180315006,-0.0528116430086171,0.428277894165996,0.236600496928469,0.459236154443771,-0.334493428154112,0.0634703710464456,-0.157042127266084,-0.128122394957709,0.455211376375233,-0.194926654072885,0.147328214059625,0.327279744370515,0.019325530702956,0.0279039495632804,-0.0492237797714377,0.390862264900552,0.187660971345836,0.425996995496738,0.350501184702117,-0.0235867358326453,0.430914261713032,0.0326882349335731,0.154697657231438,-0.220408964272678,-0.07600326438877,0.317134329352623,-0.04632117990278,-0.16632631075136,-0.0971624047026588,-0.0620989257862208,0.210533916162214,0.0289427768876275,-0.210099359032708,0.513558683240498,0.212466797207901,0.277700235285594,0.403517383549828,0.188843910490763,-0.46506085935193,0.188716644578168,-0.0294141580158089,-0.334293290163247,-0.221568758478504,0.111377425800237,0.154973862447296,0.217593784895373,0.414462041568263,-0.281069841744348,0.452806960835802,-0.0776881685910419,-0.206636476228461,-0.0637245869772955,-0.337568608338294,0.347326372453975,0.646155707647442,0.494862868590221,-0.370603951890412,0.117238972606763,-0.0328566922123829,0.245616566245218,-0.427033989776376,0.148672699261962,1,-0.0334517554471693,0.461773261770182,0.384619696302387,0.242195258970873,0.293166924246891,0.325929941829707,0.242850188025142,0.197279488247452,0.3516164146394,0.570524808220888,-0.256885476508623,0.0829419852036686,0.0140945700786153,-0.120889749707879,-0.139687956812111,0.116328558134701,0.346178152741454,0.516111433540716,0.419726665276362,-0.113671002413578,0.440491281961979,0.187569771063037,0.181019084554225,-0.24276344652901,0.0533537569614184,0.123275501528094,0.210364769040955,-0.132590678281951,-0.497669019533488,0.21787024660855,-0.169188203953542,0.288104575950441,-0.305293576288951,0.00756871610643533,-0.244547753771668,-0.143641355582776,0.0486982823853268,0.300404496756787,0.00430767941443088,0.19534383451059,0.37035480459292,0.204711060108907,-0.113407723965985,0.161471601355892,0.260578617492264,0.188167545784271
"NCK2",0.0811729264225031,-0.309354197752058,-0.393899077641536,-0.138189943423406,-0.0938316104358779,0.148679865500819,-0.28353248572463,0.0516766211796676,0.205672277167835,-0.178344962015741,0.242967424828491,0.107071888744787,0.0219041443557659,-0.142804850722123,-0.144609834305461,-0.0713906598545974,-0.00520700040850611,0.137298607087343,0.232978216855335,-0.195359333598559,0.271339691157735,-0.0117415230130482,-0.116881100958784,0.394508184439407,-0.233158698443574,-0.225434937949194,-0.116778076861556,-0.283745079690997,0.0393961177236286,-0.120143137148402,-0.253049083238946,-0.0845814792515355,-0.0374243156791362,-0.08831820508936,0.122420476148588,0.328036832143369,-0.208188394384362,0.00169380174594107,0.0451795474159751,-0.07797096731739,0.099864058540913,-0.0599824769626402,0.216618703985267,0.0303084337775364,-0.121121065245024,-0.260239568984316,-0.324073741803604,0.11551010248937,0.0982706381105787,0.169030733661857,0.222742420048464,-0.0915003744508881,0.455795317498209,-0.0415896768020124,-0.0856435435900703,-0.203169441460795,-0.425957002572413,-0.0867730416859585,0.151043976978242,0.115012431453962,-0.120241912909695,0.19326032476583,-0.138297228323832,0.157345398278982,-0.131414298381162,-0.00909915259755602,0.163312134182351,0.0847196224122072,0.0547842956010167,0.173482703506525,-0.051904430303974,0.295095555233962,-0.22064222909357,-0.0334517554471693,1,-0.193372221461263,0.0785448706436549,-0.125673955839463,-0.11363394673543,-0.115151645701817,0.189617725607802,-0.328667283064088,-0.099439841735383,0.028285139250344,0.410396234415193,-0.209004063073305,0.198289645109395,0.338263509737904,0.163108744191928,0.00405132596911677,0.213824394568634,0.160885661429526,-0.141817521474928,-0.0229486422873506,0.0664591182970384,0.202480421950965,-0.145105925701077,0.284763472548576,-0.00320148730622758,-0.0643463014696816,0.013976476308396,0.197165785629501,0.2965698113152,0.393353123812857,0.0582441545896553,-0.0257448717191435,-0.0311197507098907,-0.295715538005073,0.0379866230229372,0.113549534230179,-0.0152524821634734,0.0465822171363579,0.414744876158214,0.256402849315241,-0.0291791356822646,0.0636717962341724,0.0497424506671202,0.0116904272615519,-0.214720856583627,0.0981276123708249
"MTOR",0.189433200170369,0.480229315727866,0.331257310442219,0.519379320542079,0.423746219006799,-0.171159042857033,0.693707623291136,0.236762054721774,-0.127435145329041,0.650111718761116,0.051505071154939,-0.113860918650077,0.450833782644075,0.246429504100229,0.700246237322083,-0.351048627425566,-0.0299821712436154,-0.152169821357225,-0.332846587889028,0.612488107460602,-0.332503882771837,0.010858515147765,0.280188770454022,-0.186133320901829,0.115304271108741,-0.0530835366559534,0.383045094553873,0.324036734913387,0.314481705495011,0.377773477799006,0.0697894823340493,0.569239174329856,-0.144371827473967,0.263527188225577,-0.458227242520212,-0.386930708009837,0.65117906727053,0.0492693152252408,-0.193736046417712,-0.00026484344609993,-0.234281940698271,0.251301422414789,-0.106945144351624,-0.143111220337314,0.452077841381197,0.543427894202213,0.540518906912952,0.0773009258657058,0.00368184362260082,-0.447705166551224,-0.0632600326983813,0.205831937454878,-0.618198125146467,-0.129034409529897,0.232989584237286,0.466637115925203,0.320761852009425,0.46213146097045,-0.373962337997355,0.0839891220817731,0.0605596498451295,-0.287174298719844,0.0734763037972057,-0.350499302181441,0.543182053008877,0.342660176388423,0.0666896152612391,-0.176193341420331,-0.0372108311269657,-0.328446485129711,0.24805682844258,-0.514260014289847,0.519563841028588,0.461773261770182,-0.193372221461263,1,0.272739927692882,0.466188886292188,0.224498119775298,0.527986494731598,-0.13001196320671,0.699362833182455,0.23682036622965,0.321242674419538,-0.545914196349823,0.135144999591319,-0.214357579932575,-0.509227104596284,-0.324101427446303,0.0273681774690766,-0.0151932507362616,0.0836921512814675,0.49999046784653,-0.117482699137864,0.289442423381903,0.202689255165043,0.193961338270214,-0.573076295333751,-0.115732860162408,-0.00915292022405897,0.189753704622252,-0.110319503307825,-0.655448313426845,-0.131218832414125,-0.112124401244674,0.283282111086038,-0.158808602766493,0.185042335886348,-0.374708957883408,-0.37633608897583,0.0956469411550588,0.214373028283297,-0.511502195215422,-0.199086419760427,0.323792410414753,-0.0343624377301277,-0.180370944300196,0.0817931546523615,0.427909376207627,0.0331163125136875
